phase,phase_title,entity_id,name,domain,definition,key,governance
17,Machine Control GPS Field Automation,P17-ENT-072,DeviceConfiguration,Trenching & Utilities,Canonical machine-control/field-automation entity for DeviceConfiguration.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-073,DeviceHealth,Road & Highway Machine Control,Canonical machine-control/field-automation entity for DeviceHealth.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-074,MachineControlSession,Site Models & Job Files,Canonical machine-control/field-automation entity for MachineControlSession.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-075,OperatorSession,Field Data Sync,Canonical machine-control/field-automation entity for OperatorSession.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-076,OperatorAcknowledgement,Machine Telemetry Integration,Canonical machine-control/field-automation entity for OperatorAcknowledgement.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-077,OperatorTrainingRecord,Operator Interface,Canonical machine-control/field-automation entity for OperatorTrainingRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-078,GuidanceMode,Safety & Exclusion Controls,Canonical machine-control/field-automation entity for GuidanceMode.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-079,AutoControlMode,Design Change Management,Canonical machine-control/field-automation entity for AutoControlMode.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-080,AutoControlEnablement,As-Built & Production Capture,Canonical machine-control/field-automation entity for AutoControlEnablement.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-081,ManualOverride,Quality Assurance,Canonical machine-control/field-automation entity for ManualOverride.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-082,CutFillReading,Field Automation,Canonical machine-control/field-automation entity for CutFillReading.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-083,GradeReading,Remote Support & Diagnostics,Canonical machine-control/field-automation entity for GradeReading.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-084,SlopeReading,Device & Firmware Management,Canonical machine-control/field-automation entity for SlopeReading.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-085,CrossSlopeReading,Vendor/Platform Interoperability,Canonical machine-control/field-automation entity for CrossSlopeReading.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-086,BucketTipReading,AI Machine Intelligence,Canonical machine-control/field-automation entity for BucketTipReading.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-087,BladePositionReading,Machine Control Digital Twin,Canonical machine-control/field-automation entity for BladePositionReading.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-088,PassRecord,Machine Control Core,Canonical machine-control/field-automation entity for PassRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-089,CoverageRecord,GPS/GNSS Positioning,Canonical machine-control/field-automation entity for CoverageRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-090,CompactionPass,Localization & Calibration,Canonical machine-control/field-automation entity for CompactionPass.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-091,CompactionZone,3D Models & Surfaces,Canonical machine-control/field-automation entity for CompactionZone.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-092,CompactionTarget,2D Guidance,Canonical machine-control/field-automation entity for CompactionTarget.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-093,CompactionMeasurement,3D Guidance,Canonical machine-control/field-automation entity for CompactionMeasurement.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-094,MillingDepthRecord,Automatic Grade Control,Canonical machine-control/field-automation entity for MillingDepthRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-095,PavingElevationRecord,Excavator Guidance,Canonical machine-control/field-automation entity for PavingElevationRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-096,TrenchDepthRecord,Dozer Guidance,Canonical machine-control/field-automation entity for TrenchDepthRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-097,PipeInvertRecord,Grader Guidance,Canonical machine-control/field-automation entity for PipeInvertRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-098,UtilityClearanceRecord,Compactor Guidance,Canonical machine-control/field-automation entity for UtilityClearanceRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-099,NoGoZone,Loader & Material Handling,Canonical machine-control/field-automation entity for NoGoZone.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-100,Geofence,Paver/Milling Guidance,Canonical machine-control/field-automation entity for Geofence.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-101,HazardZone,Trenching & Utilities,Canonical machine-control/field-automation entity for HazardZone.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-102,OverheadHazard,Road & Highway Machine Control,Canonical machine-control/field-automation entity for OverheadHazard.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-103,SlopeLimit,Site Models & Job Files,Canonical machine-control/field-automation entity for SlopeLimit.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-104,ExclusionAlert,Field Data Sync,Canonical machine-control/field-automation entity for ExclusionAlert.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-105,SafetyAlert,Machine Telemetry Integration,Canonical machine-control/field-automation entity for SafetyAlert.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-106,QualityAlert,Operator Interface,Canonical machine-control/field-automation entity for QualityAlert.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-107,RevisionAlert,Safety & Exclusion Controls,Canonical machine-control/field-automation entity for RevisionAlert.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-108,SyncAlert,Design Change Management,Canonical machine-control/field-automation entity for SyncAlert.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-109,DeviceAlert,As-Built & Production Capture,Canonical machine-control/field-automation entity for DeviceAlert.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-110,TelemetrySnapshot,Quality Assurance,Canonical machine-control/field-automation entity for TelemetrySnapshot.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-111,MachinePosition,Field Automation,Canonical machine-control/field-automation entity for MachinePosition.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-112,UtilizationRecord,Remote Support & Diagnostics,Canonical machine-control/field-automation entity for UtilizationRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-113,IdleRecord,Device & Firmware Management,Canonical machine-control/field-automation entity for IdleRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-114,FuelRecord,Vendor/Platform Interoperability,Canonical machine-control/field-automation entity for FuelRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-115,FaultCodeRecord,AI Machine Intelligence,Canonical machine-control/field-automation entity for FaultCodeRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
17,Machine Control GPS Field Automation,P17-ENT-116,ProductionRecord,Machine Control Digital Twin,Canonical machine-control/field-automation entity for ProductionRecord.,tenant_id + record_id,Project/machine scoped; revision-aware; audited; safety/quality governed
